ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q,min_grss_temp_q,min_conc_temp_q,max_air_temp_j,min_air_temp_j,min_grss_temp_j,min_conc_temp_j,meto_stmp_time,midas_stmp_etime
2006-11-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,5.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-24 20:57:00,247.0
2006-11-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,8.5,7.6,8.1,6,6,6,6,NA,NA,NA,NA,2006-11-25 09:02:00,49.0
2006-11-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,7.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-25 20:55:00,248.0
2006-11-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,4.8,3.0,3.0,6,6,6,6,NA,NA,NA,NA,2006-11-26 08:58:00,53.0
2006-11-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-26 20:56:00,246.0
2006-11-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,7.8,4.5,4.6,6,6,6,6,NA,NA,NA,NA,2006-11-27 08:56:00,61.0
2006-11-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.4,10.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-27 20:55:00,248.0
2006-11-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,8.4,6.6,6.6,6,6,6,6,NA,NA,NA,NA,2006-11-28 08:56:00,99.0
2006-11-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,7.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-28 20:55:00,248.0
2006-11-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,4.8,2.4,2.5,6,6,6,6,NA,NA,NA,NA,2006-11-29 09:00:00,54.0
2006-11-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-29 20:54:00,249.0
2006-11-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,7.7,6.0,5.9,6,6,6,6,NA,NA,NA,NA,2006-11-30 08:57:00,59.0
2006-11-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,7.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-11-30 21:03:00,501.0
2006-12-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.3,6.5,6.0,6.0,6,6,6,6,NA,NA,NA,NA,2006-12-01 08:55:00,108.0
2006-12-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,9.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-01 20:58:00,252.0
2006-12-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,8.2,6.5,6.5,6,6,6,6,NA,NA,NA,NA,2006-12-02 08:57:00,54.0
2006-12-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-02 20:53:00,250.0
2006-12-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,7.3,4.7,4.7,6,6,6,6,NA,NA,NA,NA,2006-12-03 08:55:00,61.0
2006-12-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.5,7.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-03 20:58:00,249.0
2006-12-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,6.0,3.4,3.0,6,6,6,6,NA,NA,NA,NA,2006-12-04 08:55:00,57.0
2006-12-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.4,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-04 20:53:00,256.0
2006-12-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.5,11.1,9.5,9.3,6,6,6,6,NA,NA,NA,NA,2006-12-05 08:55:00,58.0
2006-12-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.2,9.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-05 20:56:00,252.0
2006-12-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,6.7,4.6,4.4,6,6,6,6,NA,NA,NA,NA,2006-12-06 09:03:00,51.0
2006-12-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,5.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-06 20:54:00,253.0
2006-12-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,6.0,4.0,4.1,6,6,6,6,NA,NA,NA,NA,2006-12-07 08:54:00,58.0
2006-12-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,7.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-07 20:59:00,243.0
2006-12-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,5.9,4.1,3.9,6,6,6,6,NA,NA,NA,NA,2006-12-08 08:55:00,57.0
2006-12-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-08 20:54:00,248.0
2006-12-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.1,2.4,-0.5,-0.5,6,6,6,6,NA,NA,NA,NA,2006-12-09 08:54:00,58.0
2006-12-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,2.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-09 20:59:00,245.0
2006-12-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.7,0.9,-1.2,-1.2,6,6,6,6,NA,NA,NA,NA,2006-12-10 09:03:00,48.0
2006-12-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.3,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-10 20:54:00,248.0
2006-12-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.8,9.0,8.1,7.5,6,6,6,6,NA,NA,NA,NA,2006-12-11 08:58:00,53.0
2006-12-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,4.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-11 20:58:00,268.0
2006-12-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,3.4,0.8,0.6,6,6,6,6,NA,NA,NA,NA,2006-12-12 08:58:00,61.0
2006-12-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,5.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-12 20:55:00,248.0
2006-12-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,5.6,3.2,3.4,6,6,6,6,NA,NA,NA,NA,2006-12-13 08:54:00,79.0
2006-12-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.8,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-13 20:57:00,245.0
2006-12-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.9,10.8,9.2,8.8,6,6,6,6,NA,NA,NA,NA,2006-12-14 09:04:00,47.0
2006-12-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.6,11.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-14 20:58:00,244.0
2006-12-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,8.8,8.6,8.8,6,6,6,6,NA,NA,NA,NA,2006-12-15 08:58:00,54.0
2006-12-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,5.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-15 21:01:00,242.0
2006-12-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.1,1.9,-0.8,0.7,6,6,6,6,NA,NA,NA,NA,2006-12-16 09:00:00,51.0
2006-12-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.9,3.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-16 20:55:00,247.0
2006-12-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.8,2.3,-0.8,-0.3,6,6,6,6,NA,NA,NA,NA,2006-12-17 08:58:00,54.0
2006-12-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,3.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-17 20:54:00,248.0
2006-12-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.7,-0.5,-2.4,-1.2,6,6,6,6,NA,NA,NA,NA,2006-12-18 09:23:00,28.0
2006-12-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,0.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-18 20:55:00,251.0
2006-12-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,2.9,-1.2,1.7,6,6,6,6,NA,NA,NA,NA,2006-12-19 08:57:00,58.0
2006-12-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.4,0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-19 20:54:00,248.0
2006-12-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.1,-1.0,-1.1,-0.7,6,6,6,6,NA,NA,NA,NA,2006-12-20 08:58:00,56.0
2006-12-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,0.8,-1.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-20 20:54:00,250.0
2006-12-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.2,-2.3,-2.1,-1.1,6,6,6,6,NA,NA,NA,NA,2006-12-21 08:58:00,54.0
2006-12-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,0.7,-1.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-21 20:57:00,259.0
2006-12-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.1,-2.3,-3.0,-2.2,6,6,6,6,NA,NA,NA,NA,2006-12-22 08:56:00,56.0
2006-12-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.7,-2.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-22 20:56:00,246.0
2006-12-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.3,-0.3,0.2,1.1,6,6,6,6,NA,NA,NA,NA,2006-12-23 08:56:00,55.0
2006-12-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.2,0.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-23 20:54:00,249.0
2006-12-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,2.1,1.8,2.1,6,6,6,6,NA,NA,NA,NA,2006-12-24 08:59:00,52.0
2006-12-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.8,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-24 21:00:00,241.0
2006-12-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,5.1,4.4,4.5,6,6,6,6,NA,NA,NA,NA,2006-12-25 08:56:00,56.0
2006-12-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.7,4.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-25 20:55:00,248.0
2006-12-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.7,3.4,3.1,3.5,6,6,6,6,NA,NA,NA,NA,2006-12-26 08:53:00,58.0
2006-12-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.9,3.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-26 20:53:00,249.0
2006-12-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.1,4.5,4.0,4.2,6,6,6,6,NA,NA,NA,NA,2006-12-27 08:56:00,55.0
2006-12-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,3.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-27 20:54:00,248.0
2006-12-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,5.4,3.3,3.4,6,6,6,6,NA,NA,NA,NA,2006-12-28 08:55:00,56.0
2006-12-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,3.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-28 20:57:00,245.0
2006-12-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.0,2.6,-0.4,1.4,6,6,6,6,NA,NA,NA,NA,2006-12-29 08:58:00,53.0
2006-12-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-29 20:54:00,249.0
2006-12-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.3,8.9,6.9,6.4,6,6,6,6,NA,NA,NA,NA,2006-12-30 09:00:00,51.0
2006-12-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.3,6.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-30 20:58:00,244.0
2006-12-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,4.8,3.1,2.9,6,6,6,6,NA,NA,NA,NA,2006-12-31 08:55:00,56.0
2006-12-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2006-12-31 21:00:00,242.0
2007-01-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,5.6,3.2,3.1,6,6,6,6,NA,NA,NA,NA,2007-01-01 08:55:00,56.0
2007-01-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-01 20:53:00,248.0
2007-01-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.2,3.5,0.8,1.0,6,6,6,6,NA,NA,NA,NA,2007-01-02 08:54:00,58.0
2007-01-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,4.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-02 21:02:00,241.0
2007-01-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,3.8,-0.5,0.5,6,6,6,6,NA,NA,NA,NA,2007-01-03 08:55:00,56.0
2007-01-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,8.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-03 20:55:00,248.0
2007-01-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,7.9,6.1,6.1,6,6,6,6,NA,NA,NA,NA,2007-01-04 08:55:00,56.0
2007-01-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-04 20:58:00,244.0
2007-01-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.5,6.7,3.7,3.9,6,6,6,6,NA,NA,NA,NA,2007-01-05 08:56:00,55.0
2007-01-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,4.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-05 20:55:00,247.0
2007-01-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.8,3.2,-0.7,1.1,6,6,6,6,NA,NA,NA,NA,2007-01-06 08:57:00,54.0
2007-01-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.3,4.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-06 20:55:00,247.0
2007-01-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,4.6,2.5,2.5,6,6,6,6,NA,NA,NA,NA,2007-01-07 08:58:00,53.0
2007-01-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,9.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-07 20:54:00,248.0
2007-01-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,4.7,2.4,2.7,6,6,6,6,NA,NA,NA,NA,2007-01-08 08:54:00,57.0
2007-01-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.2,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-08 20:58:00,245.0
2007-01-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,11.8,8.3,7.6,6,6,6,6,NA,NA,NA,NA,2007-01-09 09:00:00,51.0
2007-01-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.7,8.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-09 20:53:00,250.0
2007-01-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,7.1,5.9,6.6,6,6,6,6,NA,NA,NA,NA,2007-01-10 08:54:00,58.0
2007-01-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-10 20:56:00,521.0
2007-01-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,4.5,1.5,1.9,6,6,6,6,NA,NA,NA,NA,2007-01-11 08:56:00,349.0
2007-01-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.2,7.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-11 20:54:00,468.0
2007-01-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,6.4,3.8,3.4,6,6,6,6,NA,NA,NA,NA,2007-01-12 08:56:00,56.0
2007-01-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.7,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-12 20:58:00,244.0
2007-01-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.8,7.0,2.7,4.9,6,6,6,6,NA,NA,NA,NA,2007-01-13 08:55:00,56.0
2007-01-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,8.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-13 20:54:00,249.0
2007-01-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,3.4,0.8,0.8,6,6,6,6,NA,NA,NA,NA,2007-01-14 17:27:00,455.0
2007-01-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-14 20:53:00,249.0
2007-01-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.4,4.3,1.7,1.7,6,6,6,6,NA,NA,NA,NA,2007-01-15 09:03:00,49.0
2007-01-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,7.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-15 20:54:00,248.0
2007-01-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,6.4,4.6,4.4,6,6,6,6,NA,NA,NA,NA,2007-01-16 08:55:00,57.0
2007-01-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.5,5.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-16 21:14:00,229.0
2007-01-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,6.1,5.0,4.7,6,6,6,6,NA,NA,NA,NA,2007-01-17 08:55:00,56.0
2007-01-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,5.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-17 20:57:00,245.0
2007-01-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,4.9,3.0,3.0,6,6,6,6,NA,NA,NA,NA,2007-01-18 08:58:00,55.0
2007-01-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.3,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-18 20:55:00,247.0
2007-01-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.1,7.7,4.8,4.8,6,6,6,6,NA,NA,NA,NA,2007-01-19 09:05:00,47.0
2007-01-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.6,8.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-19 20:56:00,247.0
2007-01-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.8,7.7,5.5,5.4,6,6,6,6,NA,NA,NA,NA,2007-01-20 08:55:00,56.0
2007-01-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,5.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-20 21:00:00,242.0
2007-01-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,3.5,1.4,1.3,6,6,6,6,NA,NA,NA,NA,2007-01-21 08:57:00,64.0
2007-01-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.3,1.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-21 20:54:00,248.0
2007-01-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.6,0.7,-1.3,-0.4,6,6,6,6,NA,NA,NA,NA,2007-01-22 08:59:00,53.0
2007-01-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,0.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-22 20:56:00,251.0
2007-01-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.4,-1.2,-3.0,-2.6,6,6,6,6,NA,NA,NA,NA,2007-01-23 09:03:00,49.0
2007-01-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.2,-0.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-23 20:54:00,253.0
2007-01-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.5,-1.1,-3.4,-2.6,6,6,6,6,NA,NA,NA,NA,2007-01-24 09:05:00,48.0
2007-01-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.4,0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-24 21:02:00,241.0
2007-01-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.3,-0.4,-3.6,-2.7,6,6,6,6,NA,NA,NA,NA,2007-01-25 08:57:00,55.0
2007-01-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,0.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-25 20:55:00,249.0
2007-01-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.4,0.3,-2.6,-2.0,6,6,6,6,NA,NA,NA,NA,2007-01-26 09:16:00,37.0
2007-01-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,1.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-26 20:55:00,251.0
2007-01-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.5,2.6,-0.6,-0.2,6,6,6,6,NA,NA,NA,NA,2007-01-27 09:01:00,54.0
2007-01-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,3.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-27 20:55:00,254.0
2007-01-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,4.9,2.2,2.6,6,6,6,6,NA,NA,NA,NA,2007-01-28 08:57:00,62.0
2007-01-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-28 20:56:00,248.0
2007-01-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,5.7,3.0,3.2,6,6,6,6,NA,NA,NA,NA,2007-01-29 08:57:00,62.0
2007-01-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-29 20:55:00,247.0
2007-01-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,5.7,3.0,3.5,6,6,6,6,NA,NA,NA,NA,2007-01-30 08:56:00,57.0
2007-01-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-30 20:55:00,247.0
2007-01-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.4,2.4,0.6,0.7,6,6,6,6,NA,NA,NA,NA,2007-01-31 09:02:00,49.0
2007-01-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-01-31 20:55:00,248.0
2007-02-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,6.3,4.4,3.9,6,6,6,6,NA,NA,NA,NA,2007-02-01 08:58:00,54.0
2007-02-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,6.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-01 21:05:00,239.0
2007-02-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,6.2,5.1,5.5,6,6,6,6,NA,NA,NA,NA,2007-02-02 08:58:00,54.0
2007-02-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-02 20:54:00,249.0
2007-02-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,0.5,-3.2,-2.1,6,6,6,6,NA,NA,NA,NA,2007-02-03 08:58:00,56.0
2007-02-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,3.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-03 20:59:00,244.0
2007-02-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,-0.9,-5.6,-3.1,6,6,6,6,NA,NA,NA,NA,2007-02-04 08:58:00,54.0
2007-02-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.0,1.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-04 20:59:00,243.0
2007-02-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.0,-0.3,-4.6,-2.2,6,6,6,6,NA,NA,NA,NA,2007-02-05 09:01:00,51.0
2007-02-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,0.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-05 20:55:00,247.0
2007-02-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.0,-1.4,-3.9,-3.2,6,6,6,6,NA,NA,NA,NA,2007-02-06 09:01:00,51.0
2007-02-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.8,-1.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-06 20:53:00,251.0
2007-02-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.0,-3.5,-6.4,-5.0,6,6,6,6,NA,NA,NA,NA,2007-02-07 08:57:00,54.0
2007-02-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.3,-1.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-07 20:54:00,249.0
2007-02-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.6,-4.0,-7.8,-4.7,6,6,6,6,NA,NA,NA,NA,2007-02-08 09:08:00,44.0
2007-02-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,1.0,-0.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-08 20:56:00,247.0
2007-02-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.6,-2.0,-4.4,-2.3,6,6,6,6,NA,NA,NA,NA,2007-02-09 09:07:00,44.0
2007-02-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.2,-0.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-09 20:55:00,248.0
2007-02-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.9,0.9,0.1,0.3,6,6,6,6,NA,NA,NA,NA,2007-02-10 09:00:00,51.0
2007-02-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.0,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2007-02-10 20:59:00,243.0
2007-02-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,4.6,4.2,4.1,6,6,6,6,NA,NA,NA,NA,2007-02-11 08:54:00,57.0
